Booking_ID,Hotel_Name,Hotel_Category,City,State,Country,Checkin_Date,Checkout_Date,Month,Quarter,Year,Room_Type,Guests,Nights_Stayed,Room_Rate,Extra_Charges,Discount,Gross_Revenue,Net_Revenue,GST_Amount,Total_With_GST,Booking_Channel,Customer_Type,Payment_Mode,Occupancy_Status,Customer_Rating,Feedback_Status,Covid_Impact_Level
BK7135012,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44295,44296,April,Q2,2021,Club Room,1,1,8765,4064,1773,12829,11056,1326.72,12382.72,Goibibo,Member,Credit Card,Checked-In,4.1,Positive,High
BK5318977,ITC Windsor,Business,Bengaluru,Karnataka,India,44453,44456,September,Q3,2021,Luxury Suite,4,3,18624,4304,1077,60176,59099,7091.88,66190.88,Booking.com,Corporate,Debit Card,Checked-Out,3.8,Positive,Low
BK2181441,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44443,44446,September,Q3,2021,Luxury Suite,1,3,25858,2879,3759,80453,76694,9203.28,85897.28,Booking.com,Corporate,Net Banking,Checked-In,4.6,Positive,Low
BK8481152,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44461,44464,September,Q3,2021,Luxury Suite,3,3,5518,6621,4538,23175,18637,2236.44,20873.44,Website,Regular,Net Banking,Checked-In,4.6,Positive,Low
BK4791604,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44290,44294,April,Q2,2021,Presidential Suite,2,4,10757,991,260,44019,43759,5251.08,49010.08,Website,Member,Net Banking,Checked-In,4.4,Neutral,High
BK5499285,ITC Windsor,Business,Bengaluru,Karnataka,India,44509,44511,November,Q4,2021,Deluxe,1,2,7742,3983,3641,19467,15826,1899.12,17725.12,Goibibo,VIP,Net Banking,No Show,3.2,Positive,Low
BK9167213,ITC Maurya,Luxury,New Delhi,Delhi,India,44345,44346,May,Q2,2021,Presidential Suite,2,1,20240,6620,637,26860,26223,3146.76,29369.76,Booking.com,Member,Debit Card,Checked-In,3.4,Positive,High
BK5501405,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44644,44649,March,Q1,2022,Luxury Suite,1,5,25135,4082,4353,129757,125404,15048.48,140452.48,Booking.com,Member,Cash,Checked-In,4.9,Neutral,Low
BK1203370,ITC Maurya,Luxury,New Delhi,Delhi,India,44375,44379,June,Q2,2021,Presidential Suite,1,4,27746,5225,4725,116209,111484,13378.08,124862.08,Website,VIP,Cash,Cancelled,4.5,Neutral,High
BK9886302,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44571,44576,January,Q1,2022,Presidential Suite,2,5,6412,5048,3117,37108,33991,4078.92,38069.92,Walk-in,Corporate,Credit Card,Cancelled,3.0,Positive,High
BK2064386,ITC Windsor,Business,Bengaluru,Karnataka,India,44354,44359,June,Q2,2021,Deluxe,2,5,12137,3262,1667,63947,62280,7473.6,69753.6,Corporate,Regular,UPI,Checked-In,4.3,Positive,High
BK8305638,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44295,44296,April,Q2,2021,Luxury Suite,4,1,27049,3516,3543,30565,27022,3242.64,30264.64,Booking.com,Regular,UPI,Checked-Out,4.6,Neutral,High
BK5408528,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44425,44430,August,Q3,2021,Deluxe,3,5,17956,4985,2432,94765,92333,11079.96,103412.96,MakeMyTrip,New Guest,Debit Card,Checked-Out,3.4,Positive,Low
BK7474585,ITC Narmada,Business,Ahmedabad,Gujarat,India,44598,44602,February,Q1,2022,Deluxe,1,4,10651,1138,1038,43742,42704,5124.48,47828.48,Goibibo,Member,Debit Card,Checked-In,4.2,Positive,Low
BK1535166,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44645,44650,March,Q1,2022,Club Room,3,5,21535,4125,1255,111800,110545,13265.4,123810.4,Goibibo,Member,Debit Card,No Show,4.4,Positive,Low
BK9807293,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44515,44520,November,Q4,2021,Luxury Suite,1,5,23611,554,3585,118609,115024,13802.88,128826.88,Goibibo,Member,Credit Card,Checked-In,3.0,Positive,Low
BK3436699,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44438,44443,August,Q3,2021,Deluxe,3,5,4607,1300,3592,24335,20743,2489.16,23232.16,Goibibo,Member,Debit Card,Checked-In,4.1,Positive,Low
BK7395520,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44304,44308,April,Q2,2021,Luxury Suite,4,4,21991,3000,4812,90964,86152,10338.24,96490.24,Corporate,Member,UPI,Checked-In,4.1,Positive,High
BK6476806,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44410,44413,August,Q3,2021,Presidential Suite,1,3,27777,171,479,83502,83023,9962.76,92985.76,Corporate,New Guest,Cash,Checked-Out,3.4,Neutral,Low
BK9890533,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44481,44485,October,Q4,2021,Executive,2,4,25740,4733,2797,107693,104896,12587.52,117483.52,Website,New Guest,Credit Card,Checked-In,3.3,Positive,Low
BK1891709,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44412,44417,August,Q3,2021,Club Room,3,5,15253,3773,2924,80038,77114,9253.68,86367.68,Corporate,Corporate,Cash,Checked-In,4.2,Positive,Low
BK6469911,ITC Sonar,Business,Kolkata,West Bengal,India,44423,44428,August,Q3,2021,Club Room,1,5,11574,1022,156,58892,58736,7048.32,65784.32,MakeMyTrip,Member,UPI,Checked-In,3.1,Negative,Low
BK4320083,ITC Rajputana,Business,Jaipur,Rajasthan,India,44612,44615,February,Q1,2022,Executive,3,3,24436,4346,1094,77654,76560,9187.2,85747.2,Goibibo,VIP,Cash,Checked-Out,4.6,Positive,Low
BK2595551,ITC Sonar,Business,Kolkata,West Bengal,India,44416,44420,August,Q3,2021,Executive,4,4,11036,3375,3677,47519,43842,5261.04,49103.04,MakeMyTrip,VIP,Debit Card,Checked-Out,3.0,Positive,Low
BK8709101,ITC Maurya,Luxury,New Delhi,Delhi,India,44632,44636,March,Q1,2022,Luxury Suite,3,4,27153,2194,2150,110806,108656,13038.72,121694.72,Website,Regular,Debit Card,Checked-Out,3.4,Positive,Low
BK6181261,ITC Sonar,Business,Kolkata,West Bengal,India,44516,44520,November,Q4,2021,Club Room,3,4,17835,6973,4957,78313,73356,8802.72,82158.72,MakeMyTrip,Corporate,Cash,Checked-In,3.2,Positive,Low
BK3667912,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44473,44478,October,Q4,2021,Luxury Suite,4,5,20774,946,1473,104816,103343,12401.16,115744.16,Corporate,Regular,Cash,Checked-In,4.9,Neutral,Low
BK1397151,ITC Narmada,Business,Ahmedabad,Gujarat,India,44502,44503,November,Q4,2021,Luxury Suite,4,1,16540,6769,1258,23309,22051,2646.12,24697.12,Website,New Guest,Cash,Checked-In,4.0,Positive,Low
BK1366386,ITC Maurya,Luxury,New Delhi,Delhi,India,44615,44620,February,Q1,2022,Deluxe,1,5,23618,5137,4618,123227,118609,14233.08,132842.08,Booking.com,VIP,Debit Card,Checked-Out,4.5,Positive,Low
BK9464863,ITC Sonar,Business,Kolkata,West Bengal,India,44296,44298,April,Q2,2021,Presidential Suite,4,2,7236,4860,425,19332,18907,2268.84,21175.84,Goibibo,New Guest,Credit Card,Checked-Out,4.8,Positive,High
BK7951723,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44630,44633,March,Q1,2022,Deluxe,2,3,26560,1549,3919,81229,77310,9277.2,86587.2,Goibibo,New Guest,Credit Card,Checked-Out,4.6,Positive,Low
BK8484704,ITC Rajputana,Business,Jaipur,Rajasthan,India,44405,44407,July,Q3,2021,Deluxe,3,2,8421,2437,724,19279,18555,2226.6,20781.6,Booking.com,VIP,Net Banking,Checked-Out,4.5,Positive,Low
BK9664930,ITC Sonar,Business,Kolkata,West Bengal,India,44516,44518,November,Q4,2021,Deluxe,2,2,23136,3755,954,50027,49073,5888.76,54961.76,Walk-in,Regular,Debit Card,Cancelled,4.5,Negative,Low
BK1036182,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44563,44564,January,Q1,2022,Club Room,3,1,20590,11,1432,20601,19169,2300.28,21469.28,Walk-in,Member,Credit Card,Checked-In,4.8,Positive,High
BK8759119,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44438,44441,August,Q3,2021,Club Room,4,3,9502,5137,47,33643,33596,4031.52,37627.52,Website,Corporate,UPI,Checked-Out,3.8,Neutral,Low
BK1080106,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44601,44604,February,Q1,2022,Luxury Suite,4,3,12149,2324,1234,38771,37537,4504.44,42041.44,Walk-in,Corporate,UPI,Checked-In,4.6,Positive,Low
BK2915447,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44288,44290,April,Q2,2021,Presidential Suite,1,2,17194,393,1965,34781,32816,3937.92,36753.92,MakeMyTrip,Regular,Credit Card,Checked-In,4.8,Positive,High
BK3480114,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44547,44551,December,Q4,2021,Luxury Suite,3,4,25475,3516,4662,105416,100754,12090.48,112844.48,Goibibo,Member,Debit Card,Checked-Out,4.7,Positive,Low
BK4407960,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44492,44494,October,Q4,2021,Deluxe,3,2,9256,1375,2181,19887,17706,2124.72,19830.72,Walk-in,Regular,Debit Card,Checked-In,3.8,Negative,Low
BK6500873,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44517,44518,November,Q4,2021,Club Room,2,1,13169,626,3018,13795,10777,1293.24,12070.24,Website,Corporate,UPI,Checked-In,5.0,Positive,Low
BK2588014,ITC Grand Goa,Resort,Goa,Goa,India,44560,44561,December,Q4,2021,Presidential Suite,4,1,12632,1237,59,13869,13810,1657.2,15467.2,Goibibo,Member,Credit Card,No Show,4.2,Positive,Low
BK4807991,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44626,44629,March,Q1,2022,Executive,4,3,13034,828,2011,39930,37919,4550.28,42469.28,Corporate,New Guest,Debit Card,Checked-In,4.3,Positive,Low
BK5626788,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44384,44387,July,Q3,2021,Club Room,2,3,23688,2522,3426,73586,70160,8419.2,78579.2,Booking.com,Regular,Cash,Checked-In,4.1,Positive,Low
BK9504127,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44572,44573,January,Q1,2022,Luxury Suite,2,1,26903,1281,3342,28184,24842,2981.04,27823.04,MakeMyTrip,Regular,UPI,Checked-In,4.3,Positive,High
BK4194726,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44423,44427,August,Q3,2021,Presidential Suite,2,4,9379,599,1398,38115,36717,4406.04,41123.04,MakeMyTrip,New Guest,UPI,Checked-Out,3.0,Positive,Low
BK2922702,ITC Rajputana,Business,Jaipur,Rajasthan,India,44545,44546,December,Q4,2021,Luxury Suite,2,1,24042,1179,1630,25221,23591,2830.92,26421.92,Website,VIP,Debit Card,Checked-Out,3.2,Positive,Low
BK3481042,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44298,44299,April,Q2,2021,Presidential Suite,1,1,4642,1365,4323,6007,1684,202.08,1886.08,Booking.com,Corporate,Net Banking,Cancelled,4.5,Positive,High
BK4630920,ITC Grand Goa,Resort,Goa,Goa,India,44583,44587,January,Q1,2022,Luxury Suite,2,4,17370,5912,3508,75392,71884,8626.08,80510.08,Walk-in,VIP,Net Banking,Checked-In,4.3,Negative,High
BK9748313,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44523,44524,November,Q4,2021,Deluxe,2,1,14341,5184,4420,19525,15105,1812.6,16917.6,Goibibo,Member,UPI,Checked-In,4.3,Neutral,Low
BK7133291,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44587,44592,January,Q1,2022,Club Room,3,5,6201,6405,923,37410,36487,4378.44,40865.44,Corporate,VIP,Cash,Checked-In,3.8,Positive,High
BK1410870,ITC Maurya,Luxury,New Delhi,Delhi,India,44339,44341,May,Q2,2021,Deluxe,1,2,7138,3078,4827,17354,12527,1503.24,14030.24,Walk-in,Corporate,Credit Card,Checked-Out,3.4,Positive,High
BK6266225,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44319,44323,May,Q2,2021,Executive,3,4,22234,2148,1389,91084,89695,10763.4,100458.4,Website,Regular,Debit Card,No Show,3.0,Positive,High
BK1549884,ITC Maurya,Luxury,New Delhi,Delhi,India,44519,44520,November,Q4,2021,Luxury Suite,1,1,21802,6038,2208,27840,25632,3075.84,28707.84,MakeMyTrip,New Guest,Debit Card,Checked-In,4.9,Positive,Low
BK6719108,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44633,44634,March,Q1,2022,Presidential Suite,2,1,20894,2276,837,23170,22333,2679.96,25012.96,MakeMyTrip,New Guest,Cash,Checked-Out,5.0,Positive,Low
BK3614924,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44412,44413,August,Q3,2021,Presidential Suite,3,1,24141,719,178,24860,24682,2961.84,27643.84,Booking.com,Corporate,Net Banking,Checked-In,3.6,Neutral,Low
BK7893665,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44618,44623,February,Q1,2022,Presidential Suite,4,5,27121,4566,1530,140171,138641,16636.92,155277.92,Walk-in,VIP,UPI,No Show,4.4,Positive,Low
BK8137608,ITC Sonar,Business,Kolkata,West Bengal,India,44461,44463,September,Q3,2021,Deluxe,4,2,9796,6113,4020,25705,21685,2602.2,24287.2,Website,Regular,Debit Card,Cancelled,4.8,Positive,Low
BK6724493,ITC Sonar,Business,Kolkata,West Bengal,India,44460,44461,September,Q3,2021,Presidential Suite,3,1,13904,520,3804,14424,10620,1274.4,11894.4,Booking.com,Regular,Credit Card,No Show,3.1,Positive,Low
BK3015732,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44408,44409,July,Q3,2021,Club Room,3,1,4578,1158,2863,5736,2873,344.76,3217.76,Booking.com,Member,UPI,No Show,3.8,Positive,Low
BK5375969,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44469,44471,September,Q3,2021,Executive,3,2,22787,3732,4543,49306,44763,5371.56,50134.56,MakeMyTrip,Regular,UPI,Checked-In,4.2,Positive,Low
BK6285565,ITC Maurya,Luxury,New Delhi,Delhi,India,44543,44548,December,Q4,2021,Executive,4,5,7749,5663,1346,44408,43062,5167.44,48229.44,Booking.com,New Guest,Credit Card,Checked-Out,3.2,Neutral,Low
BK5731476,ITC Maurya,Luxury,New Delhi,Delhi,India,44445,44449,September,Q3,2021,Executive,3,4,14190,111,3414,56871,53457,6414.84,59871.84,Walk-in,Member,Cash,Cancelled,3.7,Positive,Low
BK2795361,ITC Windsor,Business,Bengaluru,Karnataka,India,44338,44339,May,Q2,2021,Deluxe,4,1,26888,5891,520,32779,32259,3871.08,36130.08,Walk-in,VIP,Debit Card,Checked-In,3.2,Negative,High
BK8659395,ITC Narmada,Business,Ahmedabad,Gujarat,India,44451,44452,September,Q3,2021,Executive,4,1,12316,1166,1599,13482,11883,1425.96,13308.96,MakeMyTrip,Regular,Net Banking,Cancelled,5.0,Positive,Low
BK8133093,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44372,44375,June,Q2,2021,Luxury Suite,1,3,15398,3023,799,49217,48418,5810.16,54228.16,Website,New Guest,Credit Card,Checked-In,4.4,Negative,High
BK4655543,ITC Rajputana,Business,Jaipur,Rajasthan,India,44349,44354,June,Q2,2021,Presidential Suite,3,5,27023,552,1585,135667,134082,16089.84,150171.84,Goibibo,Corporate,Net Banking,No Show,4.9,Positive,High
BK3654909,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44470,44471,October,Q4,2021,Club Room,1,1,18576,733,2399,19309,16910,2029.2,18939.2,Walk-in,Regular,Net Banking,Checked-Out,4.5,Positive,Low
BK3466026,ITC Rajputana,Business,Jaipur,Rajasthan,India,44517,44521,November,Q4,2021,Club Room,4,4,9432,980,1709,38708,36999,4439.88,41438.88,Booking.com,Regular,Debit Card,Checked-In,4.5,Positive,Low
BK3642662,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44433,44436,August,Q3,2021,Executive,3,3,23005,5806,464,74821,74357,8922.84,83279.84,MakeMyTrip,New Guest,Credit Card,Checked-In,4.8,Positive,Low
BK4431573,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44634,44639,March,Q1,2022,Executive,1,5,14910,372,4627,74922,70295,8435.4,78730.4,Corporate,Corporate,Cash,Checked-In,4.4,Positive,Low
BK3341919,ITC Rajputana,Business,Jaipur,Rajasthan,India,44466,44469,September,Q3,2021,Executive,3,3,6220,1687,3247,20347,17100,2052.0,19152.0,Booking.com,New Guest,Net Banking,Cancelled,3.1,Neutral,Low
BK1167653,ITC Rajputana,Business,Jaipur,Rajasthan,India,44464,44465,September,Q3,2021,Deluxe,3,1,11987,586,1287,12573,11286,1354.32,12640.32,Booking.com,Member,UPI,Checked-In,4.1,Positive,Low
BK7468149,ITC Grand Goa,Resort,Goa,Goa,India,44645,44648,March,Q1,2022,Club Room,3,3,17134,5823,155,57225,57070,6848.4,63918.4,Website,Regular,Credit Card,Checked-In,4.9,Neutral,Low
BK9411952,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44313,44317,April,Q2,2021,Luxury Suite,1,4,26459,3890,1040,109726,108686,13042.32,121728.32,Corporate,VIP,Credit Card,Checked-In,4.4,Neutral,High
BK8884735,ITC Rajputana,Business,Jaipur,Rajasthan,India,44569,44571,January,Q1,2022,Luxury Suite,1,2,13410,3977,674,30797,30123,3614.76,33737.76,MakeMyTrip,VIP,Net Banking,Checked-In,4.7,Positive,High
BK5110131,ITC Sonar,Business,Kolkata,West Bengal,India,44304,44309,April,Q2,2021,Executive,1,5,25499,6903,118,134398,134280,16113.6,150393.6,Booking.com,Member,Debit Card,Checked-In,4.9,Positive,High
BK6610006,ITC Narmada,Business,Ahmedabad,Gujarat,India,44299,44304,April,Q2,2021,Luxury Suite,2,5,12920,4402,4443,69002,64559,7747.08,72306.08,MakeMyTrip,New Guest,Cash,Checked-In,3.3,Positive,High
BK8808343,ITC Narmada,Business,Ahmedabad,Gujarat,India,44356,44360,June,Q2,2021,Deluxe,1,4,23370,56,2225,93536,91311,10957.32,102268.32,Booking.com,VIP,UPI,Checked-In,4.7,Neutral,High
BK5317433,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44616,44619,February,Q1,2022,Club Room,1,3,25574,3689,1460,80411,78951,9474.12,88425.12,Goibibo,Corporate,Credit Card,Checked-Out,3.8,Positive,Low
BK3653322,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44413,44415,August,Q3,2021,Executive,2,2,7610,648,971,15868,14897,1787.64,16684.64,Booking.com,New Guest,Cash,Checked-Out,3.1,Negative,Low
BK5736160,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44552,44553,December,Q4,2021,Presidential Suite,1,1,13007,2070,4505,15077,10572,1268.64,11840.64,Booking.com,Member,Debit Card,Checked-Out,4.8,Positive,Low
BK3180786,ITC Maurya,Luxury,New Delhi,Delhi,India,44438,44441,August,Q3,2021,Deluxe,2,3,25701,4814,2675,81917,79242,9509.04,88751.04,MakeMyTrip,Corporate,Net Banking,Checked-In,4.9,Positive,Low
BK1876104,ITC Windsor,Business,Bengaluru,Karnataka,India,44376,44381,June,Q2,2021,Club Room,1,5,16033,184,152,80349,80197,9623.64,89820.64,MakeMyTrip,Member,Net Banking,Checked-In,4.7,Neutral,High
BK4156425,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44473,44478,October,Q4,2021,Executive,2,5,16825,1952,1634,86077,84443,10133.16,94576.16,Goibibo,Corporate,Debit Card,Checked-In,3.2,Positive,Low
BK9275388,ITC Maurya,Luxury,New Delhi,Delhi,India,44638,44643,March,Q1,2022,Deluxe,2,5,16004,6770,3523,86790,83267,9992.04,93259.04,Website,VIP,Net Banking,Checked-Out,4.8,Positive,Low
BK2424258,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44460,44465,September,Q3,2021,Presidential Suite,1,5,6656,1630,3335,34910,31575,3789.0,35364.0,Corporate,Regular,Debit Card,Checked-Out,3.5,Positive,Low
BK9635983,ITC Windsor,Business,Bengaluru,Karnataka,India,44365,44367,June,Q2,2021,Deluxe,2,2,7103,4301,1830,18507,16677,2001.24,18678.24,Corporate,Member,Net Banking,Checked-In,5.0,Positive,High
BK5101306,ITC Grand Goa,Resort,Goa,Goa,India,44372,44377,June,Q2,2021,Deluxe,1,5,4835,1842,3960,26017,22057,2646.84,24703.84,MakeMyTrip,VIP,Debit Card,Checked-In,4.7,Neutral,High
BK8071178,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44631,44633,March,Q1,2022,Deluxe,2,2,6435,3164,3625,16034,12409,1489.08,13898.08,Booking.com,New Guest,UPI,Checked-Out,4.2,Positive,Low
BK9254463,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44576,44581,January,Q1,2022,Presidential Suite,4,5,11699,71,1809,58566,56757,6810.84,63567.84,Walk-in,Member,UPI,Checked-In,3.2,Negative,High
BK7271721,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44311,44315,April,Q2,2021,Luxury Suite,2,4,17210,1504,4047,70344,66297,7955.64,74252.64,Walk-in,Member,Cash,Cancelled,4.0,Negative,High
BK7753206,ITC Maurya,Luxury,New Delhi,Delhi,India,44551,44552,December,Q4,2021,Presidential Suite,1,1,12991,5979,4023,18970,14947,1793.64,16740.64,Booking.com,Regular,Net Banking,Checked-Out,4.4,Positive,Low
BK4357461,ITC Maurya,Luxury,New Delhi,Delhi,India,44580,44584,January,Q1,2022,Deluxe,3,4,24120,1689,773,98169,97396,11687.52,109083.52,Website,Member,Debit Card,Cancelled,4.1,Positive,High
BK1073554,ITC Windsor,Business,Bengaluru,Karnataka,India,44399,44404,July,Q3,2021,Deluxe,1,5,12844,6453,1572,70673,69101,8292.12,77393.12,Goibibo,Member,Cash,Checked-Out,4.3,Neutral,Low
BK5293505,ITC Windsor,Business,Bengaluru,Karnataka,India,44553,44555,December,Q4,2021,Deluxe,1,2,7391,3682,4437,18464,14027,1683.24,15710.24,Corporate,Member,UPI,Checked-In,3.3,Positive,Low
BK6967549,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44374,44377,June,Q2,2021,Luxury Suite,2,3,23508,6146,1591,76670,75079,9009.48,84088.48,MakeMyTrip,New Guest,UPI,Checked-Out,4.4,Positive,High
BK1419503,ITC Grand Goa,Resort,Goa,Goa,India,44579,44581,January,Q1,2022,Deluxe,3,2,24067,3756,3223,51890,48667,5840.04,54507.04,Booking.com,Regular,Credit Card,Checked-In,4.7,Positive,High
BK8481275,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44605,44606,February,Q1,2022,Luxury Suite,3,1,24707,3231,1950,27938,25988,3118.56,29106.56,Walk-in,Member,Cash,Cancelled,4.3,Positive,Low
BK5956817,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44407,44409,July,Q3,2021,Deluxe,3,2,17552,4292,1876,39396,37520,4502.4,42022.4,Booking.com,Corporate,UPI,No Show,4.8,Negative,Low
BK4169800,ITC Rajputana,Business,Jaipur,Rajasthan,India,44349,44352,June,Q2,2021,Club Room,2,3,16505,2000,54,51515,51461,6175.32,57636.32,Walk-in,Member,Cash,Checked-In,3.8,Positive,High
BK2420458,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44551,44554,December,Q4,2021,Presidential Suite,2,3,15236,2489,361,48197,47836,5740.32,53576.32,Corporate,VIP,UPI,Checked-In,4.4,Positive,Low
BK9145907,ITC Windsor,Business,Bengaluru,Karnataka,India,44577,44578,January,Q1,2022,Presidential Suite,3,1,9748,6009,3283,15757,12474,1496.88,13970.88,Goibibo,New Guest,Credit Card,Checked-Out,4.3,Positive,High
BK2444275,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44350,44351,June,Q2,2021,Deluxe,2,1,14965,5077,4018,20042,16024,1922.88,17946.88,Goibibo,New Guest,Credit Card,Checked-In,4.2,Positive,High
BK8633719,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44331,44334,May,Q2,2021,Luxury Suite,4,3,20036,3769,2592,63877,61285,7354.2,68639.2,MakeMyTrip,New Guest,Net Banking,Checked-Out,3.7,Positive,High
BK1266521,ITC Sonar,Business,Kolkata,West Bengal,India,44449,44450,September,Q3,2021,Club Room,1,1,12336,3539,4240,15875,11635,1396.2,13031.2,Booking.com,Member,Cash,Checked-In,3.2,Positive,Low
BK4657494,ITC Grand Goa,Resort,Goa,Goa,India,44352,44353,June,Q2,2021,Luxury Suite,4,1,13636,2194,1249,15830,14581,1749.72,16330.72,MakeMyTrip,Regular,UPI,Checked-In,3.7,Positive,High
BK5057093,ITC Maurya,Luxury,New Delhi,Delhi,India,44553,44558,December,Q4,2021,Luxury Suite,1,5,11045,1124,2933,56349,53416,6409.92,59825.92,Walk-in,Regular,Debit Card,Checked-In,4.4,Positive,Low
BK7213623,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44515,44518,November,Q4,2021,Deluxe,3,3,24414,5117,4599,78359,73760,8851.2,82611.2,Booking.com,Member,UPI,Checked-Out,3.4,Positive,Low
BK1103701,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44334,44339,May,Q2,2021,Club Room,3,5,7222,6024,1911,42134,40223,4826.76,45049.76,Corporate,New Guest,Debit Card,Checked-In,3.6,Positive,High
